id,gender,masterCategory,subCategory,articleType,baseColour,usage,productDisplayName,filename,Price,Location,Vendor
17313,Women,Accessories,Eyewear,Sunglasses,Brown,Casual,Pepe Jeans Women Casual Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/17313.jpg,2067,mokatam,FashionFiesta
6112,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual,UCB Men's Benetton Logo Navy T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/6112.jpg,766,mokatam,FashionFiesta
28398,Women,Accessories,Eyewear,Sunglasses,Black,Casual,Idee Women Black Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/28398.jpg,1765,mokatam,FashionFiesta
33947,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual,ADIDAS Men Navy Blue & White Polo T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/33947.jpg,939,mokatam,FashionFiesta
40019,Men,Apparel,Topwear,Tshirts,Blue,Casual,ADIDAS Men Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/40019.jpg,598,mokatam,FashionFiesta
30351,Men,Apparel,Topwear,Tshirts,Pink,Casual,Myntra Men Dog Inside Pink T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/30351.jpg,551,mokatam,FashionFiesta
51366,Women,Apparel,Bottomwear,Jeans,Blue,Casual,Spykar Women Blue Jeans,../input/fashion-product-images-dataset/fashion-dataset/images/51366.jpg,955,mokatam,FashionFiesta
37948,Women,Apparel,Topwear,Shirts,Blue,Casual,Mineral Women Blue Floral Print Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/37948.jpg,517,mokatam,FashionFiesta
51702,Unisex,Accessories,Eyewear,Sunglasses,Grey,Casual,Van Heusen Unisex Sunglasses VH220-C3,../input/fashion-product-images-dataset/fashion-dataset/images/51702.jpg,2285,mokatam,FashionFiesta
15678,Men,Apparel,Bottomwear,Trousers,Beige,Casual,Highlander Men Classic Chinos Beige Trousers,../input/fashion-product-images-dataset/fashion-dataset/images/15678.jpg,513,mokatam,FashionFiesta
19273,Women,Accessories,Watches,Watches,White,Casual,Guess Women Prism White Dial Watch W13564L1,../input/fashion-product-images-dataset/fashion-dataset/images/19273.jpg,1849,mokatam,FashionFiesta
31841,Men,Accessories,Watches,Watches,White,Casual,Titan Men White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/31841.jpg,3064,mokatam,FashionFiesta
53604,Men,Accessories,Watches,Watches,Black,Casual,Q&Q Men Digital Watch M065-003,../input/fashion-product-images-dataset/fashion-dataset/images/53604.jpg,1971,mokatam,FashionFiesta
13120,Men,Apparel,Topwear,Jackets,Navy Blue,Sports,ADIDAS Men Ess 3s Rainjkt Navy Blue Jackets,../input/fashion-product-images-dataset/fashion-dataset/images/13120.jpg,598,mokatam,FashionFiesta
11213,Women,Accessories,Watches,Watches,Steel,Casual,Esprit Women Snake Turqouise Steel Watches,../input/fashion-product-images-dataset/fashion-dataset/images/11213.jpg,2231,mokatam,FashionFiesta
32462,Men,Apparel,Topwear,Tshirts,White,Casual,ADIDAS Men Polo White T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/32462.jpg,692,mokatam,FashionFiesta
10356,Men,Apparel,Topwear,Shirts,Blue,Casual,United Colors of Benetton Men Solid Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/10356.jpg,974,mokatam,FashionFiesta
23977,Men,Apparel,Topwear,Shirts,Blue,Formal,Peter England Men Blue Striped Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/23977.jpg,660,mokatam,FashionFiesta
7891,Men,Apparel,Topwear,Tshirts,Cream,Casual,Proline Men Pack of 3 T-shirts,../input/fashion-product-images-dataset/fashion-dataset/images/7891.jpg,942,mokatam,FashionFiesta
56312,Women,Accessories,Watches,Watches,Silver,Casual,Fastrack Women Silver Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/56312.jpg,1787,mokatam,FashionFiesta
20154,Men,Apparel,Topwear,Shirts,Navy Blue,Casual,Wrangler Men Tylor Navy Blue Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/20154.jpg,916,mokatam,FashionFiesta
29012,Men,Apparel,Topwear,Tshirts,Red,Casual,ADIDAS Men Panel Polo Red T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/29012.jpg,894,mokatam,FashionFiesta
3852,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Daisy Kidswear,../input/fashion-product-images-dataset/fashion-dataset/images/3852.jpg,970,mokatam,FashionFiesta
9766,Men,Apparel,Topwear,Tshirts,Black,Sports,Puma Men Black Solid Sports T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/9766.jpg,525,mokatam,FashionFiesta
38194,Men,Accessories,Eyewear,Sunglasses,Black,Casual,Polaroid Men Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/38194.jpg,1369,mokatam,FashionFiesta
5156,Women,Apparel,Topwear,Tshirts,White,Casual,Wrangler Women's Hippie White T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/5156.jpg,666,mokatam,FashionFiesta
20961,Women,Accessories,Bags,Handbags,Beige,Casual,Fastrack Women Beige Sling Bag,../input/fashion-product-images-dataset/fashion-dataset/images/20961.jpg,1079,mokatam,FashionFiesta
20501,Women,Accessories,Bags,Handbags,Purple,Casual,Baggit Women Pride Taj Purple Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/20501.jpg,1131,mokatam,FashionFiesta
43053,Men,Apparel,Topwear,Tshirts,Black,Sports,Nike Men Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/43053.jpg,588,mokatam,FashionFiesta
45162,Men,Accessories,Watches,Watches,Black,Casual,Casio ENTICER Men Black Dial Watch A516 MTP-1305D-1AVDF,../input/fashion-product-images-dataset/fashion-dataset/images/45162.jpg,2901,mokatam,FashionFiesta
24969,Men,Apparel,Topwear,Tshirts,Red,Casual,United Colors of Benetton Men Red T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/24969.jpg,957,mokatam,FashionFiesta
8443,Women,Apparel,Topwear,Tshirts,Pink,Casual,Jealous 21 Women Jealous Modele Coral Top Pink T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/8443.jpg,819,mokatam,FashionFiesta
8417,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Girl's Saturday 24Am Yellow Teen Kidswear,../input/fashion-product-images-dataset/fashion-dataset/images/8417.jpg,852,mokatam,FashionFiesta
36857,Men,Apparel,Topwear,Shirts,White,Casual,Spykar Men Cult White Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/36857.jpg,647,mokatam,FashionFiesta
29413,Men,Accessories,Watches,Watches,Silver,Casual,Giordano Men Silver Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/29413.jpg,2675,mokatam,FashionFiesta
7004,Men,Apparel,Topwear,Tshirts,Blue,Casual,s.Oliver Men's What Up Cracker Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/7004.jpg,519,mokatam,FashionFiesta
12651,Men,Apparel,Topwear,Tshirts,Blue,Casual,Probase Men Printed Blue Tshirts,../input/fashion-product-images-dataset/fashion-dataset/images/12651.jpg,703,mokatam,FashionFiesta
7494,Women,Apparel,Topwear,Tshirts,Blue,Sports,Nike Women's Nike Spher Light Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/7494.jpg,851,mokatam,FashionFiesta
17575,Men,Apparel,Topwear,Shirts,Black,Formal,Mark Taylor Men Pink & Black Striped Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/17575.jpg,919,mokatam,FashionFiesta
21679,Men,Accessories,Watches,Watches,Black,Casual,Fossil Men Black Dial Chronograph Watch CH2687,../input/fashion-product-images-dataset/fashion-dataset/images/21679.jpg,2862,mokatam,FashionFiesta
23778,Men,Accessories,Eyewear,Sunglasses,Blue,Casual,Oakley Men Blue Fast Jacket Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/23778.jpg,1517,mokatam,FashionFiesta
24334,Men,Apparel,Topwear,Tshirts,Yellow,Casual,ADIDAS Men Yellow Printed T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/24334.jpg,649,mokatam,FashionFiesta
18533,Girls,Accessories,Watches,Watches,Pink,Casual,Chhota Bheem Chutki Kids-Girls Light Pink Watch,../input/fashion-product-images-dataset/fashion-dataset/images/18533.jpg,2181,mokatam,FashionFiesta
45138,Men,Accessories,Watches,Watches,Blue,Casual,Casio Enticer Men Silver Multi-Dial Analogue Watches A387 MTP-1246D-2AVDF,../input/fashion-product-images-dataset/fashion-dataset/images/45138.jpg,2239,mokatam,FashionFiesta
11678,Men,Apparel,Topwear,Shirts,Yellow,Casual,Lee Men Check Yellow Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/11678.jpg,864,mokatam,FashionFiesta
40011,Men,Accessories,Eyewear,Sunglasses,Brown,Casual,Park Avenue Men Brown Frame Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/40011.jpg,1719,mokatam,FashionFiesta
11475,Women,Apparel,Topwear,Shirts,Orange,Casual,United Colors of Benetton Women Light Winter Orange Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/11475.jpg,506,mokatam,FashionFiesta
16462,Men,Apparel,Topwear,Shirts,Brown,Casual,Locomotive Men Check Brown Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/16462.jpg,947,mokatam,FashionFiesta
43036,Men,Apparel,Topwear,Shirts,White,Casual,Scullers Men White & Navy Blue Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/43036.jpg,930,mokatam,FashionFiesta
17588,Men,Accessories,Eyewear,Sunglasses,Black,Sports,Speedo Men Funky Eyewear Black Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/17588.jpg,2096,mokatam,FashionFiesta
36861,Men,Apparel,Topwear,Shirts,Navy Blue,Casual,Spykar Men Passion Navy Blue Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/36861.jpg,608,mokatam,FashionFiesta
16802,Men,Apparel,Topwear,Shirts,Purple,Casual,Highlander Men Stripes Purple Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/16802.jpg,748,mokatam,FashionFiesta
9507,Men,Apparel,Topwear,Shirts,White,Formal,John Miller Men Stripes White Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/9507.jpg,858,mokatam,FashionFiesta
22006,Women,Accessories,Bags,Handbags,Brown,Casual,Murcia Women Casual Brown Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/22006.jpg,700,mokatam,FashionFiesta
15684,Men,Apparel,Bottomwear,Trousers,Brown,Casual,Highlander Men Classic Chinos Brown Trousers,../input/fashion-product-images-dataset/fashion-dataset/images/15684.jpg,973,mokatam,FashionFiesta
13325,Men,Apparel,Topwear,Shirts,Brown,Casual,Gini and Jony Kids Boys Printed Brown Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/13325.jpg,915,mokatam,FashionFiesta
12203,Men,Apparel,Topwear,Tshirts,White,Casual,Basics Men White Striped T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/12203.jpg,683,mokatam,FashionFiesta
29628,Men,Apparel,Topwear,Shirts,Blue,Formal,Indigo Nation Men Check Blue Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/29628.jpg,708,mokatam,FashionFiesta
29930,Women,Accessories,Watches,Watches,Black,Casual,Police Women Black Dial Watch PL12895LS-02M,../input/fashion-product-images-dataset/fashion-dataset/images/29930.jpg,2927,mokatam,FashionFiesta
8108,Men,Accessories,Watches,Watches,Black,Casual,Fastrack Men Tween Analg Black Watch,../input/fashion-product-images-dataset/fashion-dataset/images/8108.jpg,2343,mokatam,FashionFiesta
21950,Women,Accessories,Bags,Handbags,Red,Casual,Murcia Women Casual Red Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/21950.jpg,1130,mokatam,FashionFiesta
21508,Women,Accessories,Bags,Handbags,Black,Casual,Kiara Black Women Casual Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/21508.jpg,815,mokatam,FashionFiesta
11993,Men,Apparel,Topwear,Tshirts,Blue,Casual,Classic Polo Men Stripes Blue Tshirts,../input/fashion-product-images-dataset/fashion-dataset/images/11993.jpg,562,mokatam,FashionFiesta
36779,Men,Accessories,Watches,Watches,Silver,Casual,Maxima Men Silver Dial Chronograph Watch,../input/fashion-product-images-dataset/fashion-dataset/images/36779.jpg,3156,mokatam,FashionFiesta
25538,Men,Apparel,Topwear,Shirts,White,Casual,Wrangler Men Jericho White Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/25538.jpg,891,mokatam,FashionFiesta
51647,Men,Accessories,Watches,Watches,Blue,Casual,Fossil Men Blue Dial Chronograph Watch FS4703,../input/fashion-product-images-dataset/fashion-dataset/images/51647.jpg,3198,mokatam,FashionFiesta
3345,Men,Apparel,Topwear,Tshirts,White,Casual,Myntra Men's Executive White T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/3345.jpg,806,mokatam,FashionFiesta
17260,Men,Apparel,Topwear,Tshirts,Cream,Casual,U.S. Polo Assn. Men Solid Ivory Polo Tshirt,../input/fashion-product-images-dataset/fashion-dataset/images/17260.jpg,593,mokatam,FashionFiesta
19567,Men,Apparel,Topwear,Tshirts,White,Casual,United Colors of Benetton Men Striped White TShirt,../input/fashion-product-images-dataset/fashion-dataset/images/19567.jpg,536,mokatam,FashionFiesta
10846,Men,Apparel,Topwear,Tshirts,Blue,Casual,Wrangler Men Falcon Print Blue T-Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/10846.jpg,574,mokatam,FashionFiesta
47977,Women,Accessories,Watches,Watches,Silver,Casual,Helix Women Silver Watch,../input/fashion-product-images-dataset/fashion-dataset/images/47977.jpg,1863,mokatam,FashionFiesta
26940,Women,Apparel,Topwear,Tshirts,Navy Blue,Casual,Jealous 21 Women Printed Navy Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/26940.jpg,599,mokatam,FashionFiesta
29134,Women,Accessories,Eyewear,Sunglasses,Black,Casual,Vogue Women Black Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/29134.jpg,1356,mokatam,FashionFiesta
3387,Women,Accessories,Bags,Handbags,Black,Casual,Murcia Women With Stitch Black Bag,../input/fashion-product-images-dataset/fashion-dataset/images/3387.jpg,858,mokatam,FashionFiesta
10241,Men,Accessories,Watches,Watches,Black,Casual,Esprit Men Momentum Black Black Watches,../input/fashion-product-images-dataset/fashion-dataset/images/10241.jpg,2602,mokatam,FashionFiesta
47142,Women,Accessories,Bags,Handbags,White,Casual,Be For Bag Women White and Pink Combo pack Tote Bags,../input/fashion-product-images-dataset/fashion-dataset/images/47142.jpg,1052,mokatam,FashionFiesta
15992,Men,Apparel,Topwear,Shirts,Blue,Casual,Turtle Check Men Blue Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/15992.jpg,908,mokatam,FashionFiesta
4955,Men,Apparel,Topwear,Shirts,Red,Casual,Gini and Jony Boy's Kaiser Red Blue Kidswear,../input/fashion-product-images-dataset/fashion-dataset/images/4955.jpg,685,mokatam,FashionFiesta
34027,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/34027.jpg,858,mokatam,FashionFiesta
47383,Women,Accessories,Bags,Handbags,Blue,Casual,Baggit Blue Printed Tote Bag,../input/fashion-product-images-dataset/fashion-dataset/images/47383.jpg,868,mokatam,FashionFiesta
45249,Men,Accessories,Watches,Watches,Blue,Casual,Casio Youth Series Men Digital Watch HDD-600C-2AVDF(D057),../input/fashion-product-images-dataset/fashion-dataset/images/45249.jpg,2165,mokatam,FashionFiesta
34018,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Black Printed T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/34018.jpg,904,mokatam,FashionFiesta
50199,Women,Accessories,Eyewear,Sunglasses,Black,Casual,Stoln Women Black Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/50199.jpg,1626,mokatam,FashionFiesta
27669,Women,Accessories,Bags,Handbags,Brown,Casual,Murcia Women Brown Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/27669.jpg,1148,mokatam,FashionFiesta
54506,Women,Accessories,Bags,Handbags,Pink,Casual,Lino Perros Women Pink Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/54506.jpg,955,mokatam,FashionFiesta
37602,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/37602.jpg,525,mokatam,FashionFiesta
34417,Men,Apparel,Topwear,Tshirts,Blue,Casual,Myntra Men Deadly Trek Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/34417.jpg,824,mokatam,FashionFiesta
11768,Men,Apparel,Topwear,Tshirts,White,Casual,Lee Men Printed White Tshirts,../input/fashion-product-images-dataset/fashion-dataset/images/11768.jpg,930,mokatam,FashionFiesta
11101,Men,Apparel,Topwear,Shirts,Purple,Formal,Indigo Nation Men Stripes Purple Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/11101.jpg,633,mokatam,FashionFiesta
23037,Men,Apparel,Topwear,Shirts,Black,Formal,Arrow Men Black Striped Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/23037.jpg,670,mokatam,FashionFiesta
59826,Men,Apparel,Topwear,Shirts,Blue,Casual,United Colors of Benetton Men Blue Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/59826.jpg,507,mokatam,FashionFiesta
9419,Men,Apparel,Topwear,Shirts,Grey,Formal,John Miller Men grey stripe Grey Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/9419.jpg,611,mokatam,FashionFiesta
10223,Women,Accessories,Bags,Handbags,Green,Casual,Murcia Women Zoe Green Handbags,../input/fashion-product-images-dataset/fashion-dataset/images/10223.jpg,1183,mokatam,FashionFiesta
28287,Men,Accessories,Eyewear,Sunglasses,Black,Casual,Fastrack Men Black Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/28287.jpg,1222,mokatam,FashionFiesta
45019,Men,Accessories,Watches,Watches,Olive,Casual,Maxima Attivo Men Olive Green Digital Watch,../input/fashion-product-images-dataset/fashion-dataset/images/45019.jpg,3035,mokatam,FashionFiesta
10224,Women,Accessories,Bags,Handbags,Brown,Casual,Murcia Women Asjke Brown Brown Handbags,../input/fashion-product-images-dataset/fashion-dataset/images/10224.jpg,1071,mokatam,FashionFiesta
14026,Men,Apparel,Topwear,Tshirts,Grey,Sports,Nike Men Solid Grey Tshirts,../input/fashion-product-images-dataset/fashion-dataset/images/14026.jpg,638,mokatam,FashionFiesta
4791,Men,Apparel,Topwear,Tshirts,Brown,Sports,ADIDAS Men's Sky Ball Green T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/4791.jpg,758,mokatam,FashionFiesta
30647,Men,Apparel,Topwear,Tshirts,Black,Casual,Nike Men U Logo Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/30647.jpg,880,mokatam,FashionFiesta
24623,Women,Accessories,Bags,Handbags,Black,Casual,Murcia Women Black Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/24623.jpg,758,mokatam,FashionFiesta
25537,Men,Apparel,Topwear,Shirts,Brown,Casual,Wrangler Men Glamorgan Brown Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/25537.jpg,583,mokatam,FashionFiesta
21960,Women,Accessories,Bags,Handbags,Blue,Casual,Murcia Women Casual Blue Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/21960.jpg,1069,mokatam,FashionFiesta
26379,Men,Apparel,Bottomwear,Trousers,Olive,Casual,Turtle Men Striped Grey Trousers,../input/fashion-product-images-dataset/fashion-dataset/images/26379.jpg,820,mokatam,FashionFiesta
8597,Men,Apparel,Topwear,Tshirts,Red,Casual,Scullers Men Red Polo T-Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/8597.jpg,953,mokatam,FashionFiesta
2050,Men,Apparel,Topwear,Shirts,Black,Casual,Lee Men Essential Black Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/2050.jpg,588,mokatam,FashionFiesta
43521,Women,Apparel,Bottomwear,Trousers,Black,Formal,French Connection Women Black Trouser,../input/fashion-product-images-dataset/fashion-dataset/images/43521.jpg,890,mokatam,FashionFiesta
29763,Men,Accessories,Watches,Watches,Black,Casual,Giordano Men Black Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/29763.jpg,2157,mokatam,FashionFiesta
1880,Men,Apparel,Topwear,Tshirts,Black,Casual,FIFA Mens World Cup Champions Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/1880.jpg,880,mokatam,FashionFiesta
13858,Men,Apparel,Topwear,Shirts,Blue,Casual,Scullers Men Check Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/13858.jpg,746,mokatam,FashionFiesta
40501,Men,Accessories,Watches,Watches,White,Casual,Titan Men White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/40501.jpg,2516,mokatam,FashionFiesta
5843,Men,Apparel,Topwear,Tshirts,Black,Sports,Puma Men's Alonso Lifestyle Polo Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/5843.jpg,770,mokatam,FashionFiesta
27037,Women,Accessories,Bags,Handbags,Brown,Casual,Yelloe Women Leather Brown Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/27037.jpg,937,mokatam,FashionFiesta
11131,Men,Accessories,Watches,Watches,Black,Sports,Puma Men Beat Black Watches,../input/fashion-product-images-dataset/fashion-dataset/images/11131.jpg,2535,mokatam,FashionFiesta
37407,Women,Accessories,Bags,Handbags,Lavender,Casual,Murcia Women Denim Print Lavender Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/37407.jpg,1088,mokatam,FashionFiesta
29505,Women,Accessories,Watches,Watches,White,Casual,Giordano Women White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/29505.jpg,2270,mokatam,FashionFiesta
54509,Women,Accessories,Bags,Handbags,Beige,Casual,Lino Perros Women Beige Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/54509.jpg,915,mokatam,FashionFiesta
31358,Men,Apparel,Topwear,Tshirts,Brown,Casual,Locomotive Brown Printed T-Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/31358.jpg,881,mokatam,FashionFiesta
8357,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boy's End Is Just Begining Green Kidswear,../input/fashion-product-images-dataset/fashion-dataset/images/8357.jpg,576,mokatam,FashionFiesta
26116,Men,Apparel,Topwear,Shirts,Blue,Formal,John Miller Men Striped Blue Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/26116.jpg,603,mokatam,FashionFiesta
33868,Men,Accessories,Watches,Watches,Black,Casual,Citizen Men Black Dial Chronograph Watch,../input/fashion-product-images-dataset/fashion-dataset/images/33868.jpg,2679,mokatam,FashionFiesta
49873,Women,Accessories,Watches,Watches,Silver,Casual,Q&Q Women Silver Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/49873.jpg,2116,mokatam,FashionFiesta
15933,Men,Apparel,Topwear,Tshirts,Blue,Casual,Regent Polo Club Men Solid Blue Tshirt,../input/fashion-product-images-dataset/fashion-dataset/images/15933.jpg,821,mokatam,FashionFiesta
9411,Unisex,Accessories,Eyewear,Sunglasses,Blue,Casual,Fastrack Unisex denim collection Blue Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/9411.jpg,1738,mokatam,FashionFiesta
4331,Unisex,Apparel,Topwear,Tshirts,Orange,Casual,Tantra Kid's Unisex Naughty Crime Orange Kidswear,../input/fashion-product-images-dataset/fashion-dataset/images/4331.jpg,966,mokatam,FashionFiesta
34247,Men,Apparel,Topwear,Tshirts,Blue,Casual,Proline Men Blue T-shirt with Printed Detail,../input/fashion-product-images-dataset/fashion-dataset/images/34247.jpg,849,mokatam,FashionFiesta
30089,Men,Accessories,Watches,Watches,Black,Casual,Ed Hardy Men Black Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/30089.jpg,2524,mokatam,FashionFiesta
21933,Women,Accessories,Bags,Handbags,Yellow,Casual,Murcia Women Casual Yellow Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/21933.jpg,1135,mokatam,FashionFiesta
11335,Men,Apparel,Bottomwear,Jeans,Blue,Casual,United Colors of Benetton Men Washed Blue Jeans,../input/fashion-product-images-dataset/fashion-dataset/images/11335.jpg,871,mokatam,FashionFiesta
17204,Women,Accessories,Eyewear,Sunglasses,Brown,Casual,United Colors of Benetton Women Funky Eyewear Brown Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/17204.jpg,2076,mokatam,FashionFiesta
17429,Men,Accessories,Watches,Watches,Black,Casual,CASIO G-Shock Men Black Digital Watch G-7710-1DR G223,../input/fashion-product-images-dataset/fashion-dataset/images/17429.jpg,2170,nasr city,FashionFrenzy
3954,Women,Apparel,Topwear,Tshirts,Pink,Casual,Jealous 21 Women's Pink T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/3954.jpg,539,nasr city,FashionFrenzy
9660,Men,Apparel,Topwear,Shirts,Pink,Casual,Indigo Nation Men Reversible Bling Pink Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/9660.jpg,503,nasr city,FashionFrenzy
16957,Men,Accessories,Eyewear,Sunglasses,Black,Casual,Image Men Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/16957.jpg,1808,nasr city,FashionFrenzy
13419,Men,Apparel,Topwear,Tshirts,Pink,Casual,United Colors of Benetton Men Solid Pink Polo T-shirts,../input/fashion-product-images-dataset/fashion-dataset/images/13419.jpg,505,nasr city,FashionFrenzy
5865,Men,Apparel,Topwear,Tshirts,Black,Casual,ADIDAS Men's Twelve Faster T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/5865.jpg,758,nasr city,FashionFrenzy
8110,Men,Accessories,Watches,Watches,Black,Casual,Fastrack Men Economy 2 Analg Black Watch,../input/fashion-product-images-dataset/fashion-dataset/images/8110.jpg,2822,nasr city,FashionFrenzy
45869,Men,Accessories,Watches,Watches,Brown,Casual,Maxima Men Brown Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/45869.jpg,2917,nasr city,FashionFrenzy
32563,Women,Apparel,Bottomwear,Trousers,Blue,Casual,ONLY Women directoire blue Trousers,../input/fashion-product-images-dataset/fashion-dataset/images/32563.jpg,992,nasr city,FashionFrenzy
36759,Men,Accessories,Watches,Watches,White,Casual,Maxima Men White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/36759.jpg,2823,nasr city,FashionFrenzy
42846,Women,Accessories,Bags,Handbags,Multi,Casual,French Connection Women Multi Stripe Hand Bag,../input/fashion-product-images-dataset/fashion-dataset/images/42846.jpg,882,nasr city,FashionFrenzy
21173,Women,Apparel,Topwear,Shirts,Grey,Casual,s.Oliver Women Grey Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/21173.jpg,691,nasr city,FashionFrenzy
56677,Men,Accessories,Watches,Watches,White,Casual,Maxima Men White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/56677.jpg,3110,nasr city,FashionFrenzy
17418,Men,Accessories,Watches,Watches,Black,Casual,CASIO ENTICER Men Black Analogue Watch BS112 ,../input/fashion-product-images-dataset/fashion-dataset/images/17418.jpg,2141,nasr city,FashionFrenzy
9235,Men,Apparel,Topwear,Shirts,Blue,Formal,Mark Taylor Men Plain Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/9235.jpg,865,nasr city,FashionFrenzy
53768,Men,Apparel,Topwear,Tshirts,Blue,Casual,Puma Men Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/53768.jpg,875,nasr city,FashionFrenzy
